,user_created_at,user_screen_name,text,tweet_url,user_location,hashtags
659,Fri Feb 26 17:58:00 +0000 2010,realdeelane,"Remember this? Now they have monkey pox in Pennsylvania. Sounds like we need to have a talk with Dr. Fauci.
https://t.co/Sh0eqMmFke",https://twitter.com/realdeelane/status/1527428536335843335,,
660,Fri Feb 26 19:05:30 +0000 2010,TeeMama,My boss just said “hope you didn’t bring monkey pox back” and I don’t know whether to be offended 🫠,https://twitter.com/TeeMama/status/1526115454309244929,FarFarAway Land,
661,Fri Feb 26 22:06:30 +0000 2021,SusanLordBiz,"Is monkey pox a thing on its own or is it a new covid variant?
Real question...",https://twitter.com/SusanLordBiz/status/1527384909236535296,"Florida, The Panhandle",
662,Fri Feb 26 22:26:01 +0000 2021,Triggerferanut,Does this include the asymptomatic Monkey pox positives?  You know the ones with the invisible pustules. https://t.co/828vnGeNhu,https://twitter.com/Triggerferanut/status/1528120790406905857,"BFE, North Dakota",
663,Fri Feb 27 00:18:27 +0000 2009,hillalexanderp,"@LauraMiers @dshoskes @fitterhappierAJ @UnitedAirlines I'll paint one on the mask, or buy one with a ready-made smile. 
NO WAY am I going to be in a tin can full of people at 30,000ft. with Covid and now monkey paw sorry, Monkey Pox rolling around 😔",https://twitter.com/hillalexanderp/status/1528112034390458368,ohio,
664,Fri Feb 27 03:53:11 +0000 2009,talkstowalls,Did nbc nightly news just say monkey pox is tied to a leather daddy festival in Belgium? Strong Dugas flight attendant energy. Rubs me the wrong way.,https://twitter.com/talkstowalls/status/1527783474261856258,TX by way of LA #YNWA,
665,Fri Feb 27 13:41:19 +0000 2009,CrisHake,"@AnnCoulter @nytimes It used to be, but it is spreading. Could it be the man was close to someone who had been to Africa and bought monkey pox? Lots of cases all over the world now..",https://twitter.com/CrisHake/status/1528098923520434178,Nederland,
666,Fri Feb 27 14:35:05 +0000 2009,bobanderson77,"Robert Malone: Monkey Pox is fear porn! They can’t scare people into taking the vaccine this time. 

https://t.co/V0f7Gr9J4J
 
https://t.co/4P7rKU80I0",https://twitter.com/bobanderson77/status/1528110764745187333,,
667,Fri Feb 27 15:51:56 +0000 2015,4n6jen,"@JAFERDIAN Get a smallpox vaccine. It protects against monkey pox. As a medical professional, with exposure to a lot, u should be able to get the vax",https://twitter.com/4n6jen/status/1527067241182797824,United States,
668,Fri Feb 27 21:21:27 +0000 2009,MrMadrigalOBE,Oh FFS! Russia declares that the 'west' is at war with them; Moneypox is an actual thing; Gammons still shouting loud like spoilt children; Joanne and Sharon still going on and on with themselves... WTAF! https://t.co/qUXr9q6IOR,https://twitter.com/MrMadrigalOBE/status/1525489240603344896,"Manchester, England, England",
669,Fri Feb 28 02:57:36 +0000 2014,lesleyhaleya,"😂 I absolutely wouldn’t have predicted Monkey Pox 
#KattWilliams 
#weareallbeingliedtoo
#Wtf  #Patriots #NoFreakingWay #tweet",https://twitter.com/lesleyhaleya/status/1527389919714234369,United States,KattWilliams weareallbeingliedtoo Wtf Patriots NoFreakingWay tweet
670,Fri Feb 28 18:15:11 +0000 2014,RUSignificant,"@itvnews I’m sure ‘Monkey Pox’ is not it’s official scientific name, I thought we were being ‘scientific’, not scaring the public, being honest etc? 😱🤷🏽‍♂️😁🙏☮️",https://twitter.com/RUSignificant/status/1525403702160510976,Lost in Somerset,
671,Fri Jan 01 14:32:23 +0000 2010,bosselaar,@wmiddelkoop Moneypox https://t.co/rWmeXQYgN4,https://twitter.com/bosselaar/status/1527389257127448580,"Haarlem, Nederland",
672,Fri Jan 01 17:30:59 +0000 2010,CaylinSoo,They say the small pox vaccine works against monkey pox. https://t.co/B55QcX9TKh,https://twitter.com/CaylinSoo/status/1527049226986958848,"Texas, USA",
673,Fri Jan 01 18:29:35 +0000 2021,rod27132142,@dustyslay The same who says he already had Covid back in 80’s will say the same about monkey pox.,https://twitter.com/rod27132142/status/1528137703170232322,,
674,Fri Jan 01 22:49:10 +0000 2010,lelanjlaborde,@kaitlancollins Lady in green good report on the wolf blitzer show! I wouldn’t be afraid of North Korea nukes if they let one go you wouldn’t feel a thing! Beware of monkey pox,https://twitter.com/lelanjlaborde/status/1527412140272930830,South side of Chicago,
675,Fri Jan 02 13:29:41 +0000 2015,Lulabella0,"@TradCath153 @sophiadahl1 @mojalefa_sebati And now for something completely different…
4 x cases of Monkey Pox in the infectious diseases ward in a London hospital.
What new hell has been unleashed?",https://twitter.com/Lulabella0/status/1525402492783235072,"Norfolk, England.",
676,Fri Jan 02 18:59:09 +0000 2009,BeautyFX,Biecht eens op! Welke viroloog heeft er een aap geneukt? #monkeypox #moneypox,https://twitter.com/BeautyFX/status/1527374972225630233,Noordoostpolder NL.,monkeypox moneypox
677,Fri Jan 03 01:29:35 +0000 2020,TimothyPSmith7,"Oh yay, monkey pox!

This one I actually had on my bingo card! 🤘 https://t.co/Fj1oGjMnxB",https://twitter.com/TimothyPSmith7/status/1526119598428344320,Pikes Peak area,
678,Fri Jan 03 20:23:12 +0000 2020,45thChucks,@MazvitaJames @TheRealPro7 Monkey pox is a manufactured disease to control human movements like coronavirus. It's one of those human rights atrocities sponsoring by collective individuals that President Donald Trump decided to withdraw USA 🇺🇸 from WHO.,https://twitter.com/45thChucks/status/1527772000932052992,Earth 🌎,
679,Fri Jan 03 20:23:41 +0000 2020,thicklikekremas,monkey pox?? chilee send the flood,https://twitter.com/thicklikekremas/status/1527777184567394310,"Paris, France",
680,Fri Jan 03 21:25:37 +0000 2020,babaramraison2,New Amazing Polly: Boom! Caught Red Handed Planning a Monkey Pox Event￼ https://t.co/4XojP5i99w,https://twitter.com/babaramraison2/status/1528137343630073856,California,
681,Fri Jan 04 01:16:40 +0000 2013,2bsolonely,what the hell is monkey pox 😓😓😓😓😓😓,https://twitter.com/2bsolonely/status/1527045310140321793,💦,
682,Fri Jan 04 02:17:51 +0000 2013,Mav_Reto,If I get killed from Monkey Pox imma be hot,https://twitter.com/Mav_Reto/status/1527068924117798912,"Chandler, AZ",
683,Fri Jan 04 03:13:59 +0000 2019,WVerily,Monkey pox is so clever. Its only detected in Five Eyes countries. @WallStreetSilv @ThHappyHawaiian @TheBoon777 @BoonBroAus https://t.co/NXcBsubAMt,https://twitter.com/WVerily/status/1527785279620145152,Australia,
684,Fri Jan 04 12:34:43 +0000 2019,ReveillonV,"💥 Nouveau virus vieux de 50 ans.

Il devrait s'appeler le Moneypox plutôt que le Monkeypox .... je dis ça, je ne dis rien ..... 🤔 https://t.co/ZcOJ4qolkr",https://twitter.com/ReveillonV/status/1528115101257150464,,
685,Fri Jan 04 17:32:11 +0000 2019,orneryCMB,Y’all going to take the monkey pox mRNA gene therapy?,https://twitter.com/orneryCMB/status/1527747728691822592,The desert,
686,Fri Jan 04 22:24:56 +0000 2019,lijoco84,@RSGOAT233 @SkyNews It's that covid monkey pox tho bro!!,https://twitter.com/lijoco84/status/1525913375515062273,"Glasgow, Scotland",
687,Fri Jan 05 00:32:56 +0000 2018,Doug61406292,@KHOU Don’t do it!!! They probably put monkey pox in them!! DONT DO IT!!,https://twitter.com/Doug61406292/status/1527436542054219796,"Houston, TX",
688,Fri Jan 05 00:55:42 +0000 2018,madee_laine,"@irikefe_ogaga @StillNiINiI @Timiofak No o, if you didn’t get covid vaccine, no monkey pox vaccine for you 🤣",https://twitter.com/madee_laine/status/1528097784003452929,Pennsylvania,
689,Fri Jan 05 03:32:13 +0000 2018,JeremyStorrs,"@bashycrypto @_TheCoolTwin Covid lost all steam. Cue monkey pox hysteria in 3, 2, 1…",https://twitter.com/JeremyStorrs/status/1527779529040613378,Pacific Northwest,
690,Fri Jan 05 12:45:37 +0000 2018,TracyBondRN,"@joebev49 @realEmperorPal1 Speaking of syphilis, I think a monkey pox outbreak at a pride festival is strange given this population has the highest syphilis rates in any country.",https://twitter.com/TracyBondRN/status/1528117105425625095,United States,
691,Fri Jan 05 22:30:55 +0000 2018,ReggieMeezer,"☣️ 🌐 ⚡️Number of monkey pox cases surpasses 100 worldwide. Around 40 of the cases are in Spain, 23 in Portugal, and 20 in Britain.",https://twitter.com/ReggieMeezer/status/1528123402187325442,"South Bend, IN",
692,Fri Jan 06 02:25:07 +0000 2012,nicoleee73,@roarkka You have me laughing about monkey pox! Oi! 😂,https://twitter.com/nicoleee73/status/1527428428529647622,On a shooting star...,
693,Fri Jan 06 18:44:51 +0000 2012,DatDustbunny,@TarZangief It's basically Chicken Pox with a different name. It's not the first time it has been on American soil. There was a case of monkey pox last year and a decent sized outbreak in 2003.,https://twitter.com/DatDustbunny/status/1527044000170971136,Washington (State),
694,Fri Jan 06 20:03:21 +0000 2017,CharlieX____,@GretchenInOK Wait till they find out about monkey pox…😂 https://t.co/UUOPjG2qLJ,https://twitter.com/CharlieX____/status/1527800699001745409,"Fuck’n America, bitches!",
695,Fri Jan 06 21:32:50 +0000 2012,mikecflint,@kshahrooz @SDonato89 OMG wait till he hears about monkey pox 😅😅😅,https://twitter.com/mikecflint/status/1527416192356470807,,
696,Fri Jan 07 03:43:17 +0000 2022,TheOddTimeline,@sherisennhauser Idk man…. Maybe the monkey pox will kill us all 🤞🏻,https://twitter.com/TheOddTimeline/status/1527041747829784576,,
697,Fri Jan 07 12:18:19 +0000 2011,RedsReporter,"Never again

They can stick their ‘monkey pox’ and their WEF treaty

We aren’t having anymore of their shit

Bring on the ‘Alien Invasion’ 👽🛸👾 https://t.co/nGNFmHG97w",https://twitter.com/RedsReporter/status/1527377908091605001,Way down the rabbit hole,
698,Fri Jan 07 16:53:04 +0000 2022,TiMbuT_dIm,@griptmedia Tere gone mad d gov it must b  gov monkey pox   ukraininitis,https://twitter.com/TiMbuT_dIm/status/1528095896650530817,,
699,Fri Jan 07 17:46:57 +0000 2022,FightingForDem7,"@FreeRent4U @TGoldenChariot @HereLiesLolo Monkey Pox is now in the U.S. 

There is a vaccine available.

Are we gonna have to beg people to take it to prevent wide spread outbreaks or should we just LET IT RAVAGE entire communities and mutate into new strains not covered by the shot??",https://twitter.com/FightingForDem7/status/1527418386308812820,I'm your neighbor,
700,Fri Jan 07 19:10:11 +0000 2011,DinerMenu,@JennifervdBelt #moneypox lijkt me een betere hashtag.,https://twitter.com/DinerMenu/status/1527357745153789961,,moneypox
701,Fri Jan 07 22:50:15 +0000 2011,jacobwelch771,Okay so apparently TN doesn’t require smallpox vax so it’s time to schedule that appointment before the monkey pox gets here I guess,https://twitter.com/jacobwelch771/status/1527776551005200384,"Knoxville, TN",
702,Fri Jan 07 23:30:35 +0000 2022,QLDhealthFail,@AlanBaxter Along with an STI version of the Monkey Pox 👀🥺😜,https://twitter.com/QLDhealthFail/status/1527407904801685504,"Gold Coast, Queensland",
703,Fri Jan 08 02:14:59 +0000 2021,Jim91740911,"@MarinaSilver6 OR, Madison Cawthorn demonstrates his version of monkey pox.",https://twitter.com/Jim91740911/status/1528119340746285056,,
704,Fri Jan 08 02:51:40 +0000 2021,milesmoney21,"im not gonna read up on monkey pox

there is just no way im gonna read this shit",https://twitter.com/milesmoney21/status/1527008483211632641,,
705,Fri Jan 08 12:08:44 +0000 2016,ddeutsch620,@MarissaRothkopf WAAAAAAY better than monkey pox.,https://twitter.com/ddeutsch620/status/1527783967516237824,,
706,Fri Jan 08 12:44:08 +0000 2021,SusanEssig,Monkey pox 🙉🙈🙊 https://t.co/clXLHv8Wgs,https://twitter.com/SusanEssig/status/1527793979684798465,,
707,Fri Jan 08 17:01:17 +0000 2021,GramPepe1,"@HoneeDesigner @SethRic61410528 Listen.
This is the London health minister. 
Monkey pox hits gay or bi men the hardest.
So what if they give massive amounts of people HIV and then release monkey pox?
Just thinking.... https://t.co/BEQBzqOKSq",https://twitter.com/GramPepe1/status/1527385708154867720,,
708,Fri Jan 08 17:01:17 +0000 2021,GramPepe1,"Follow along:
Monkey pox now in England. https://t.co/wXqUEM829Y https://t.co/UhZ22FYhi1",https://twitter.com/GramPepe1/status/1525522266913574912,,
709,Fri Jan 08 17:33:38 +0000 2021,Popeyeseye1,@Halcyon303 @jimcramer The monkey pox fear is stronger than @CramerTracker 😂,https://twitter.com/Popeyeseye1/status/1528105274929729537,,
710,Fri Jan 09 10:48:43 +0000 2009,cryborg,"I know people that won’t go into public with a zit on their face let alone monkey pox. 
If you have monkey pox everyone will run from you like you’re a leper. 
The social dynamic is way different with visible deformities.
A testimony to the immature nature of shallow people.",https://twitter.com/cryborg/status/1527796428780625920,,
711,Fri Jan 09 10:48:43 +0000 2009,cryborg,Will they make people with monkey pox live in caves like they did with the lepers?,https://twitter.com/cryborg/status/1527794836035686400,,
712,Fri Jan 09 10:48:43 +0000 2009,cryborg,You’ll get your monkey pox vaccine unless you want to wear a bag over your head like The Elephant Man.,https://twitter.com/cryborg/status/1527759047763447808,,
713,Fri Jan 09 18:14:01 +0000 2015,likeDavyWatts,@kshahrooz Your fear is irrational.if you were consistent with managing risk you would never leave home.  I have no idea why people boast about their delusions. You have a much higher risk of being struck by lightening.  Stay home forever.  Monkey pox wants you.,https://twitter.com/likeDavyWatts/status/1527799245272760320,"Vaughan, Ontario",
714,Fri Jan 09 18:31:18 +0000 2009,toadmeister,"Cases of the rare tropical disease monkeypox, which usually spreads through close contact, have been linked to sexual contact and LGBT networks, including a gay fetish event in Belgium. https://t.co/DyesF0twRN",https://twitter.com/toadmeister/status/1527748136436908032,London,
715,Fri Jan 10 16:12:43 +0000 2014,crozier_nathan_,Is monkey pox the new covid? Cba man,https://twitter.com/crozier_nathan_/status/1527064935703920640,"Ovingham, England",
716,Fri Jan 11 11:15:06 +0000 2013,sunnewstamil,"இங்கிலாந்தில் பீதியை கிளப்பும் Monkey Pox!

#Sunnews | #monkeypox https://t.co/qSMKSpjuzt",https://twitter.com/sunnewstamil/status/1525512609688014848,"Chennai, India",Sunnews monkeypox
717,Fri Jan 11 23:54:10 +0000 2019,GothyBookLover,I saw this immediately after a tweet about monkey pox and my brain went a totally different direction with the first two lines https://t.co/U4nwiZ3fzf,https://twitter.com/GothyBookLover/status/1528108985139740672,,
718,Fri Jan 13 08:12:00 +0000 2017,Ehainigeriaorg,"Do you know 15 people have been identified with Monkey Pox in Nigeria? 
.
Let’s work together to nip it in the bud before more people contract the infection.
.
#diseasefreenigeria #monkeypox #ehainigeria #publichealth #healthynigerians https://t.co/jOAGJoMrgt",https://twitter.com/Ehainigeriaorg/status/1524369105352110081,Nigeria,diseasefreenigeria monkeypox ehainigeria publichealth healthynigerians
719,Fri Jan 13 14:54:25 +0000 2012,ReenieDiva,"I see the monkey pox conspiracy theories have started. 

These conspiracy people realize they’re not the stars in some action film right?  Don’t get me wrong I love fiction but there are some people out there who just can’t handle consuming it. https://t.co/hckn6I9qig",https://twitter.com/ReenieDiva/status/1527421702506004493,Canada,
720,Fri Jan 14 01:56:49 +0000 2022,resilientmirror,@InsaneNamiki Have you heard about monkey pox ?,https://twitter.com/resilientmirror/status/1527382377265188864,Wholesome Archipelago !,
721,Fri Jan 14 03:21:20 +0000 2011,taterTATi__,also is there a monkey pox vaccine to take bc give that shit to me NOW,https://twitter.com/taterTATi__/status/1527037904098410496,Jersey,
722,Fri Jan 14 04:04:13 +0000 2011,ThereGoBrandon,Monkey pox they just be coming up wit shit lol,https://twitter.com/ThereGoBrandon/status/1527066959753490432,"Akron, OH",
723,Fri Jan 14 04:17:38 +0000 2011,Lekiscool,"Someone tried to edit the monkey pox wiki article. This was gone by the time I went back to article, but omg. XD #Wikipedia fighting the good fight. Haha. https://t.co/U5f7zzODPB",https://twitter.com/Lekiscool/status/1527062610562035712,California,Wikipedia
724,Fri Jan 14 10:04:26 +0000 2022,El1Ben,@PeterSweden7 @Mariajo18251069 Yes. https://t.co/ZdR1w6nuHZ,https://twitter.com/El1Ben/status/1527270420541591561,,
725,Fri Jan 14 11:40:52 +0000 2022,AlexAnd09667880,"Are a particular ethnic group more likely to catch ‘monkey pox’ or can anybody get it?
Apparently it comes from Nigeria https://t.co/q1N6lfFZZR",https://twitter.com/AlexAnd09667880/status/1525786944785076224,"England, United Kingdom",
726,Fri Jan 14 14:28:31 +0000 2022,CharlieManson72,"@catturd2 The new ""Boogey Man"" is going to be Monkey Pox.  Just saw it on Citizen Free Press.",https://twitter.com/CharlieManson72/status/1523276687022051333,West of the Catawba River.,
727,Fri Jan 14 16:39:11 +0000 2011,0xyourfren,inb4 monkey pox lockdown,https://twitter.com/0xyourfren/status/1528124022587801601,,
728,Fri Jan 14 18:58:13 +0000 2022,bigbadwolf2022,@VirginRadioUK @tomallencomedy Looks like his trainers have caught Monkey Pox! Needs to be quarantined!,https://twitter.com/bigbadwolf2022/status/1526133096214581250,"Barton-under-Needwood, England",
729,Fri Jan 14 22:13:47 +0000 2022,GenXThinks,"@72powpow You sure that lady doesn't have full blown Monkey Pox, she seriously looks like this.... https://t.co/V58hIaVc26",https://twitter.com/GenXThinks/status/1528130136318660608,A Clockwork Orange,
730,Fri Jan 14 22:38:02 +0000 2022,le_post_enjoyer,"If Monkey Pox comes in Brandon will absolutely fuck any response up, like even the bare minimum, and then Trump is gonna ride in on ""Hey remember how my admin created the Covid vaccine? Lookit how band Brandon is with his own scamdemic! Folks!""",https://twitter.com/le_post_enjoyer/status/1527757437733855235,ur mom's house,
731,Fri Jan 14 22:38:02 +0000 2022,le_post_enjoyer,"So cool that Covid came, exposed how dangerously inept we are at handling diseases and how fundamentally capitalism can't handle it, we did nothing, a million people died, and now there's a goofy ass MONKEY POX that's apparently more dangerous",https://twitter.com/le_post_enjoyer/status/1527757436442005506,ur mom's house,
732,Fri Jan 14 23:40:55 +0000 2022,bulletin_ex,Four gay or bisexual men were diagnosed with monkey pox in an ‘unusual’ UK outbreak. https://t.co/GAFdHxZPmT,https://twitter.com/bulletin_ex/status/1526592255548608513,,
733,Fri Jan 15 00:15:10 +0000 2021,TheSouthernGen5,#MonkeypoxVirus #funny #money #MoneyPox https://t.co/fFHciRy7UK,https://twitter.com/TheSouthernGen5/status/1528103443780575232,Mississippi,MonkeypoxVirus funny money MoneyPox
734,Fri Jan 15 05:44:20 +0000 2016,June_303,@JAFERDIAN How is a mask@going to help@for monkey pox.  And there isn’t a one for it,https://twitter.com/June_303/status/1527051312185102344,United States,
735,Fri Jan 15 15:01:15 +0000 2021,ozstuff4aussies,MoneyPox  💵 https://t.co/zQIUBGxrLl,https://twitter.com/ozstuff4aussies/status/1528132936125427713,"Adelaide, South Australia",
736,Fri Jan 15 15:13:12 +0000 2010,MikePinola,I want monkey pox,https://twitter.com/MikePinola/status/1527418253106106371,Grey St & The End of the World,
737,Fri Jan 15 17:50:11 +0000 2010,ThePollLady,"Do you know World Health Organization plans to Introduce a ""PANDEMIC TREATY"" on May 22 2022.

If passed this treaty will give WHO global control over response mechanisms like vaccines, medicines, diagnostics and lockdown rule in the event of future pandemics.

Read thread 
+",https://twitter.com/ThePollLady/status/1522915238294736897,North,
738,Fri Jan 15 18:19:00 +0000 2016,ajaay_official,"Please god, give monkey pox to the parliamentarians",https://twitter.com/ajaay_official/status/1527051966022832128,,
739,Fri Jan 15 18:26:23 +0000 2021,_SteveMoney,@Alpine80s @mmeJen @Undergroundcou1 Fauci: first symptom of monkey pox is itchy butt,https://twitter.com/_SteveMoney/status/1528141077747728384,earth,
740,Fri Jan 15 18:26:23 +0000 2021,_SteveMoney,"first know case of monkey pox

#monkeypox https://t.co/JobYlvh5Oj",https://twitter.com/_SteveMoney/status/1527762861757448194,earth,monkeypox
741,Fri Jan 15 18:26:23 +0000 2021,_SteveMoney,patient zero of monkey pox https://t.co/RFNyQT52Os,https://twitter.com/_SteveMoney/status/1527762092857638913,earth,
742,Fri Jan 15 18:50:46 +0000 2021,Enlightened_1z,@janet_cutts1 Oh but it's the monkey pox lol. My mom gets shingles and that was one of my first thoughts also.,https://twitter.com/Enlightened_1z/status/1528116027179114498,,
743,Fri Jan 15 20:31:34 +0000 2016,jeremyjturley,"A political committee funded by North Dakota Gov. Doug Burgum has paid for an advertising blitz in support of candidates trying to unseat incumbent Republican lawmakers, including House Appropriations Chairman Jeff Delzer. https://t.co/vTZer3C9po",https://twitter.com/jeremyjturley/status/1527426979498278914,"Bismarck, ND",
744,Fri Jan 15 20:56:41 +0000 2010,smokinjoescafe,"First,  it will be released that monkey pox may not show symptoms
Second, the cases will skyrocket
Third, the vaccine will become compulsory 

In that order",https://twitter.com/smokinjoescafe/status/1528137644923920385,EARTH,
745,Fri Jan 15 20:56:41 +0000 2010,smokinjoescafe,"Yes the monkey pox is bad now because humans stopped getting the small pox vaccine.  We all know where this is heading.  We must stop this very *rare* disease.  Which is it rare or dangerous? It can't be both

https://t.co/wtJ0Z7F9dv",https://twitter.com/smokinjoescafe/status/1528132044638789637,EARTH,
746,Fri Jan 16 02:06:37 +0000 2009,MikeSchreiner,"After close contact with a staff member, I tested positive for Covid 19 via rapid test this evening.

I'm fully vaccinated and am feeling fine. As public health advises, I will self-isolate for a few days and will continue campaigning remotely from home.",https://twitter.com/MikeSchreiner/status/1527087601366319105,"Guelph, Ontario",
747,Fri Jan 16 08:57:11 +0000 2009,wmiddelkoop,"Big Pharma (and WHO) Rules

Biden Admin Places $119 Million Order For Monkeypox Vaccines As Virus Hits US

https://t.co/TF2MWgZFbC

New lockdowns next?",https://twitter.com/wmiddelkoop/status/1527962015918133248,markets-geopolitics,
748,Fri Jan 16 20:50:17 +0000 2009,TheRickWilson,"I know it’s been long week andwe’re starting to worry about monkeypox, but I just wanted to remind you that @EliseStefanik runs grubby racist Facebook ads promoting white replacement theory.",https://twitter.com/TheRickWilson/status/1528023905251868673,"Florida, Man.",
749,Fri Jan 17 04:01:34 +0000 2020,secretaryintky,Monkey pox! https://t.co/vyN6BCfdfF,https://twitter.com/secretaryintky/status/1527766843384967169,歌舞伎町あたり,
750,Fri Jan 17 13:35:28 +0000 2014,GiovanniTahon,monkey pox trop stylé le nom https://t.co/lrwVNFTOSN,https://twitter.com/GiovanniTahon/status/1527357656352047104,"Lille, France",
751,Fri Jan 17 15:58:48 +0000 2020,Antisocial313,Wtf is Monkey Pox? They dropping viruses like Jordan’s at this point lol.. 🤦🏾‍♂️,https://twitter.com/Antisocial313/status/1528091260900233216,"Detroit, MI",
752,Fri Jan 18 01:13:18 +0000 2013,RichSeal_,"Monkey Pox ? Christ, we'll be in lockdown again by July.",https://twitter.com/RichSeal_/status/1525503231299813376,"North West, England.",
753,Fri Jan 18 07:25:23 +0000 2019,Fijipalms,look how the monkey pox a mutate the man fucking hand ?,https://twitter.com/Fijipalms/status/1527753897737084928,jamaica,
754,Fri Jan 18 07:25:23 +0000 2019,Fijipalms,Monkey pox is interesting,https://twitter.com/Fijipalms/status/1527066257459134464,jamaica,
755,Fri Jan 18 14:57:41 +0000 2019,manlikedabz,which one is monkey pox again?😐,https://twitter.com/manlikedabz/status/1525918293684527106,,
756,Fri Jan 18 16:46:23 +0000 2013,Nulikilama666,"@CBCNews I didn't have monkey pox on my 2022 bingo card, I DO have Denguae Fever/Ebola; I really thought it'd be one of the hemmorhagic bugs, don't know why I'm surprised",https://twitter.com/Nulikilama666/status/1527417107205476354,"Toronto, Ontario",
757,Fri Jan 19 01:24:32 +0000 2018,JustinHornbach,"The monkey pox is so bad they use stock photos.

Seems like I've seen this movie before https://t.co/jk594VsO2V",https://twitter.com/JustinHornbach/status/1528094885609320448,South Kansas City MO.,
758,Fri Jan 19 04:47:00 +0000 2018,FakeRyanCDS_209,I thought Dustin Hoffman eradicated monkey pox in the mid-90s. https://t.co/iBPFC9Olm3,https://twitter.com/FakeRyanCDS_209/status/1527048244257095680,"37.7360° N, 120.9357° W",
759,Fri Jan 19 18:35:47 +0000 2018,IndyOrbiter,Newest pLandemic to steal the 2022 elections: Monkey Pox. Don’t fall for it this time.,https://twitter.com/IndyOrbiter/status/1527749214033149952,"Austin, TX",
760,Fri Jan 20 02:00:51 +0000 2012,RasenRendanX,"Monkey Pox huh 

Sounds like Chicken pox and Covid-19 got together https://t.co/SHkiSJVR9t",https://twitter.com/RasenRendanX/status/1527755524300853248,Toronto,
761,Fri Jan 20 04:30:21 +0000 2017,CarolAb25084572,"Monkey Pox, by @RWMaloneMD https://t.co/CfbP0kJQy7",https://twitter.com/CarolAb25084572/status/1528115878969188352,,
762,Fri Jan 20 09:31:17 +0000 2012,itstheyear5021,The GOVERNMENT has infected many children some getting hepatitis?some monkey pox?it WONT stop more disease will come the awakened will only get stronger but the children will suffer lab rats in a cruel world but they will be COUNTED and waiting. the eyes that see are ready . https://t.co/aCHsHlJnfa,https://twitter.com/itstheyear5021/status/1525467340363677696,"Belfast, Northern Ireland",
763,Fri Jan 20 12:29:32 +0000 2017,ramie911,"@zerohedge So is “monkey pox” is a new way of saying shingles?

Source- https://t.co/sKP1j0l1Rd https://t.co/jNaGNkua7S",https://twitter.com/ramie911/status/1528102305312436226,,
764,Fri Jan 20 12:29:32 +0000 2017,ramie911,"@Investingcom So is “monkey pox” is a new way of saying shingles?

Source- https://t.co/sKP1j0l1Rd https://t.co/A5nb9cyMkI",https://twitter.com/ramie911/status/1528101363624058880,,
765,Fri Jan 20 17:39:39 +0000 2017,shellyANN62,@JOHNMEY04743244 So Monkey pox is basically the shingles ? And let me guess they want people wearing diapers on their faces and getting vaxxed? 🙄,https://twitter.com/shellyANN62/status/1528136285214351362,"Arkansas, USA",
766,Fri Jan 20 18:29:45 +0000 2017,dogoodtwenty,"Besides that, she’d probably give ‘em the fg monkey pox😱 https://t.co/AkB5PcJnW7",https://twitter.com/dogoodtwenty/status/1527791256239210496,,
767,Fri Jan 20 22:41:35 +0000 2017,Rayscot2963,Monkey Pox huh ? Dammit i always liked monkeys. Now they want to kill us as well.,https://twitter.com/Rayscot2963/status/1527049891930857472,"Illinois, USA",
768,Fri Jan 21 01:48:22 +0000 2011,stormholloway,monkey pox is priced in btw,https://twitter.com/stormholloway/status/1527410372289908758,,
769,Fri Jan 21 02:32:08 +0000 2022,GreyLadiesNYC,"We Must Reopen This City That Has Been Completely Open For Many Months

By Eric Adams https://t.co/TG36Vmz0pN",https://twitter.com/GreyLadiesNYC/status/1527301521754402820,New York City,
770,Fri Jan 21 06:47:38 +0000 2011,Tamisthegreat1,"@NicolaSturgeon @scotgov Worrying time with this monkey pox thing going about. Hope there's another lockdown.
Good job I'm achimpomatic and won't be affected.",https://twitter.com/Tamisthegreat1/status/1528139378178019331,,
771,Fri Jan 21 07:33:23 +0000 2022,Crypto63722136,"Ziet Ab al moneypox? 💉
#apenpokkenvirus #BigPharma",https://twitter.com/Crypto63722136/status/1527747289288261632,,apenpokkenvirus BigPharma
772,Fri Jan 21 10:39:18 +0000 2022,ganthonyfernan1,@PeterSweden7 Could monkey pox be related to covid vaccines?,https://twitter.com/ganthonyfernan1/status/1528089788267409410,,
773,Fri Jan 21 23:45:20 +0000 2022,ShalidaAsk,This monkey pox stuff reminds me of that episode of Hey Arnold when Helga thought she was turning into a monkey. #monkeypox,https://twitter.com/ShalidaAsk/status/1527373548725374976,Cleveland,monkeypox
774,Fri Jan 22 01:30:51 +0000 2021,Fran1991444,@maisumcarneiro Monkey pox é a nova pandumia,https://twitter.com/Fran1991444/status/1527370930363994112,"Roatan, Honduras ",
775,Fri Jan 22 03:23:49 +0000 2021,MomWitch8,@dshoskes @UnitedAirlines Plus you have monkey pox out there.... https://t.co/eIlFPvehuV,https://twitter.com/MomWitch8/status/1528129978117783558,,
776,Fri Jan 22 18:00:13 +0000 2021,TanzBee,😳🙈😂 https://t.co/RR4U6BIJA8,https://twitter.com/TanzBee/status/1525802647063764992,🇬🇧 UK. South  🇬🇧,
777,Fri Jan 22 18:01:19 +0000 2016,DuerksenKen,@Swiggster @TimOnTheTractor Monkey pox?,https://twitter.com/DuerksenKen/status/1527407489301590017,Whole Town,
